No.,Labels,Tweets,Happiness,Sadness,Anger,Disgust,Surprise,Fear,Sentiment
111,0,ทำไมเราร้องไห้ง่ายขนาดนี้อ่ะ ไม่เอาาาา #โรคซึมเศร้า,0,1,0,0,1,0,2
112,1,Loser มาก ขนาดจะฆ่าตัวตายยังทำไม่ได้ ไม่มีเชือก ไม่มีปืน ไม่มีถ่าน จะเอามีดมาแทงตัวเองก็กลัวไม่ตาย จะออกไปข้างนอกบ้านยังไม่กล้า เป็นได้แค่เป็ดที่ทำอะไรก็ไม่ดีสักอย่าง  #โรคซึมเศร้า,0,1,1,1,0,0,2
113,0,อยู่ห้องมืดๆ เงียบๆ คนเดียวเมื่อไหร่  เกมมมมมม  #โรคซึมเศร้า,0,0,0,0,0,1,2
114,0,แผลเป็นที่ด้านชาจนไม่สามารถจะบอกใคร แต่มองว่าสวยงามถึงแม้ไม่มีวันต่อไป #โรคซึมเศร้า,0,1,0,0,0,0,2
115,0,ไม่รู้หรอกว่าเราหายดีแล้วหรือยัง เราใช้ชีวิตปกติได้ แค่ยังฟัง รับรู้ คำบางคำ ความรู้สึกบางความรู้สึก และห้ามความคิดตัวเองไม่ได้ ถามว่าอยู่ได้ไหม ก็ไม่ตายนะ แต่มันต้องเก็บกดทุกๆเรื่องไว้ในใจ ไม่กล้าบอกใคร เราเลยอึดอัดทั้งตัวเองและคนที่มาอยู่ใกล้เรา (2) #โรคซึมเศร้า,0,1,1,1,0,1,2
116,1,เหนื่อย เบื่อ อยากตายแล้ว #โรคซึมเศร้า,0,1,0,0,0,0,2
117,0,ทำไมแกเฉยได้ขนาดนี้วะ.. #เศร้า,0,1,1,0,1,0,2
118,0,ตามหาเพื่อนค่ะ ชื่อ ชมพู บินไปจากไลน์จนป่านนี้ยังไม่เจอเลยแง #โรคซึมเศร้า,0,0,0,0,0,1,2
119,0,เด้ก400คน ซื้อแซลม่อนไปกินที่สวนสัตว์ และเด้กทุกคนรู้สึกเครียดที่เห็นPangolin จากนั้นเด้ก400คนก้เอาน้ำมันหอมระเหยมาดม?? #Onet62 #rip #เรียงความonet62,0,0,0,0,0,0,0
120,0,เริ่มรู้สึกว่าไม่สบาย สิวก็ขึ้นเต็มหน้าเลย แต่อยากทำงาน..เสียดายเงิน แต่เราก็คงแย่แน่ๆ(หรือเปล่า) จะลองทำแล้วรับผลการกระทำตัวเองได้ไหม ดูพรุ่งนี้ก่อนก็ได้ ???? #โรคซึมเศร้า,0,0,0,0,0,1,2
121,0,บางทีการที่เก็บไว้ในใจก็ดีกว่าการพูดออกไป ?? #คิดถึง #เหนื่อย #เหนื่อยแล้ว #เหงา #เสียใจ #เศร้าใจ #เศร้า #ร้องไห้ #อยากเจอ #ความรัก #ความรู้สึกล้วนๆ #ความรู้สึกของวันนี้ #คำคมความรัก #คำคมในวงเหล้า #เพื่อน #อกหัก #เธอไม่เคยมีฉัน #เพ้อเจ้อ #คำคมบาดจิต #คำคม18บวก,0,0,0,0,0,1,2
122,0,อาการมันกลับมาอีกแล้ว . #โรคซึมเศร้า,0,0,0,0,0,1,2
123,1,#โรคซึมเศร้า ผมเหมือนกำลังตกลงไปในหลุมที่มีแต่หนามแหลมคม มันค่อยๆทิ่มแทงผม ไม่มีแม้แสงไฟไม่มีแม้ทางออก ผมไม่สามารถทำไรต่อ นอกจากการอดทนจนกว่าจะหมดลมหายใจ,0,1,0,0,0,1,2
124,0,ประเทศไทยเข้าสู่โหมดแห่งการเลือกตั้งแล้ว ประชาชนจะดูข่าวเลือกตั้งอย่างไรโดยไม่เครียด และมีประโยชน์ในการตัดสินใจกาบัตรวันที่ 24 มีนาคมนี้ #เลือกตั้ง62 #ดูข่าวเลือกตั้ง #ข่าวสาร #เครียด #สุขภาพจิต #สุขภาพ #thaiquote https://t.co/EDLBPGOA5Z,0,0,0,0,0,1,0
125,0,ถามว่าเหนื่อยมั้ย เหนื่อยมั้ย ต้องพักนะ #โรคซึมเศร้า #โรคไบโพล่า,0,0,0,0,0,1,0
126,0,สำคัญบางเวลา???? #โดนเท #Sad  #เศร้า,0,1,0,0,0,0,2
127,0,แล้วเธอก็หายไป เหลือไว้แค่ความทรงจำ????#เศร้า,0,1,0,0,0,0,2
128,0,ในเฟซโครตวุ่นวายกับพวกที่ทำร้ายผม แต่ในทวิตผมอุ่นใจที่ได้ระบาย #โรคซึมเศร้า,1,0,0,1,0,0,0
129,1,ตื่นมาทำไม..... ทำไมไม่หลับๆแล้ว ตายไปเลย #โรคซึมเศร้า,0,1,1,1,0,0,2
130,0,ต่อหน้าทุกคนกูคือคนปกติคนนึง เข้มแข็ง เฮฮา แต่หลายครั้งก็มีน้ำตาเวลาอยู่คนเดียว  #แคปชั่นกวนตีน #แคปชั่นเสี่ยว #แคปชั่นโดนๆ #แคปชั่นอกหัก #แคปชั่นเหงา #คำคม #เข้มแข็ง #เศร้า #มนุษย์โลก2019,0,1,0,0,0,0,2
131,0,ได้แต่เก็บไว้ ความรู้สึกพวกนี้ ไม่เข้าใจ อย่าตัดสินได้ไหม คุณไม่รู้หรอกว่ามีนยากแค่ไหนที่ต้องสู้กับมัน สู้กับความคิด ความรู้สึกที่พร้อมจะตายทุกเมื่อน่ะ #โรคซึมเศร้า,0,1,0,1,0,0,2
132,0,เหนื่อยก็แค่ยิ้ม ไม่โอเคก็แค่เงียบ  #เลสเบี้ยน #โรคซึมเศร้า #แอบชอบ #แคปชั่นเด็ดๆ #แคปชั่น #แคปชั่น2018 #แคปชั่น2019 #น้อยใจ #ความรู้สึกของวันนี้ #แคปชั่นฮาๆ #ความรู้สึกล้วนๆ #ความรักสีเทา #เหงา #เศร้า #ท้อ #โสด #เยื่อโลก,0,1,0,0,0,0,2
